id,date,obs_type,obs_type_label,org_id,org_name,category,description,status
KRG-03994,2025-09-02,safe_practice,Предложение (инициатива),org_028,"ТОО ""Северный Нарцисс""",Вывешивание плакатов,Кабинеттерді қозғалыс және қауіпсідік ережелері бойынша плакаттармен жабдықтау,not_applicable
KRG-03995,2025-08-12,unsafe_condition,Небезопасное поведение,org_029,"ТОО ""Имперская Орхидея""",Вождение,Работник подрядных организации ТОО ЭЛКОН Калашников Р.А. при передвижении по территории завода перевозил пассажира не пристегнутым ремнем безопасности.,resolved
KRG-03996,2025-09-02,unsafe_condition,Опасный случай,org_030,"ТОО ""Весенний Крокус""",Сварка / Шлифовка / Отжиг,Дәнекерлеу жұмысын бақылау.,resolved
KRG-03997,2025-07-01,safe_practice,Хорошая практика,org_031,"ТОО ""Изумрудный Папоротник""",Электрооборудование,"№2Пост дәнекерлеу агрегатының, кабелінің изоляциясы ашылған.",not_applicable
KRG-03998,2025-02-07,unsafe_condition,Небезопасное поведение,org_032,"ТОО ""Белоснежная Азалия""",Наряд-допуск / Оценка риска,Жөндеуде келген Паз автобусының артқы рессорының стремянкісі ашылмағасын дәнекерлеуші горелкамен қыздыру жұмысы жасалу керек болды,resolved
KRG-03999,2025-07-11,safe_practice,Хорошая практика,org_033,"ТОО ""Алтын Бәйшешек""",Электрооборудование,"№1Пост  дәнекерлеу агрегатының жерлендіру, (заземление) қазығы жоқ",not_applicable
KRG-04000,2025-08-01,unsafe_condition,Небезопасное действие,org_034,"ТОО ""Көктем Гүлі""",Электрооборудование,машинист 5-го разряда Цеха№1 Нургалиев А. при передвижении по установке использовал мобильный телефон не взрывозащищенного типа.,resolved
KRG-04001,2025-07-08,unsafe_condition,Небезопасное поведение,org_035,"ТОО ""Жемчужная Фрезия""",СИЗ / Средства по обеспечению безопасности,"ӨҚКЦ-2 аумағында, жұмыс жасау барысында, жөндеушілер арнайы бас киім қорғау каскасын кимеген.",resolved
KRG-04002,2025-07-03,unsafe_condition,Небезопасное поведение,org_036,"ТОО ""Лазурный Дельфиниум""",Не указано,Кемшіліктер қайталанбайды.,resolved
KRG-04003,2025-08-26,unsafe_condition,Небезопасное действие,org_037,"ТОО ""Розовый Флокс""",Работы на высоте / Строительные леса,Қауіпсізік сақтау,open
